earnings,persons,kind,u18,ins,med_exp,div,assist,self_emp,unemp,spanish
215000,2,1,0,5100,750,0,0,1,2,2
40000,2,1,0,0,120,0,0,2,2,2
0,1,2,0,0,300,0,0,2,2,2
108000,2,1,0,10,2060,0,0,2,2,2
105000,3,1,1,5100,125,0,0,2,2,2
0,3,3,0,100,1350,0,0,2,2,2
0,1,3,0,0,150,0,0,2,2,2
1200,3,3,2,0,150,0,0,2,2,2
20800,2,1,0,1560,40,783,0,2,2,2
90300,2,1,0,0,700,0,0,2,1,2
0,2,1,0,0,200,0,0,2,2,2
194000,4,1,0,400,200,0,0,2,2,2
76000,1,3,0,1000,0,0,0,2,2,2
275000,4,1,1,700,7000,0,0,2,2,2
0,2,1,0,1100,150,5638,0,2,2,2
73000,4,3,3,3000,2900,0,0,2,2,2
90000,5,1,3,0,4300,0,0,2,2,2
166740,5,1,2,3120,5000,0,0,2,2,2
0,2,1,0,0,60,0,0,2,2,2
0,2,1,0,2220,200,0,0,2,2,2
0,1,3,0,0,0,0,0,2,1,2
60000,1,3,0,2100,200,0,0,2,2,2
50000,2,3,0,3000,840,0,0,2,2,1
220000,2,1,0,0,2100,0,0,2,2,2
56250,2,3,0,5000,300,0,0,2,1,2
45000,2,3,0,2500,0,0,0,2,2,2
77000,3,3,2,900,1450,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
22500,1,3,0,0,0,0,0,2,2,1
91000,4,1,2,2600,1050,0,0,2,2,2
800,5,3,4,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,2,0,600,300,0,0,2,2,2
0,3,3,2,500,275,0,0,2,2,2
137400,5,1,1,2050,450,0,0,2,2,2
105000,5,1,2,2080,90,200,0,2,2,2
113200,4,1,0,6000,1000,0,0,1,1,2
35000,6,1,4,600,0,0,0,2,2,2
27000,1,2,0,300,1025,0,0,2,2,2
66630,3,1,0,4644,10650,0,0,2,1,2
3100,1,3,0,0,500,0,1000,1,2,2
132000,5,1,3,4644,1500,4500,0,1,2,2
84000,3,1,1,2400,2600,0,0,1,2,2
0,2,1,0,600,4000,0,0,2,2,2
140000,2,1,0,5088,13000,0,0,2,2,2
37000,1,3,0,0,100,0,0,2,1,2
60000,1,2,0,0,100,20,0,2,2,2
0,1,2,0,0,50,0,0,2,2,2
37400,1,3,0,1634,137,0,0,2,2,2
0,1,2,0,0,2400,0,0,2,2,2
65000,2,1,0,0,700,0,0,2,2,2
0,1,3,0,204,137,0,0,2,2,2
7000,3,3,2,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
46800,2,1,0,0,5500,0,0,2,1,2
0,2,3,0,500,1000,0,0,2,2,2
52000,3,3,2,2500,3500,0,0,2,2,2
75000,2,2,1,5200,500,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
36000,1,2,0,1820,0,0,0,2,2,2
40000,1,2,0,1820,0,0,0,2,2,2
35000,1,3,0,0,0,0,0,2,2,2
0,3,2,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
9250,1,3,0,0,0,0,0,2,2,2
0,2,1,0,0,40,0,0,2,2,2
100000,12,1,8,0,10000,0,0,1,2,2
0,1,3,0,2400,500,0,0,2,2,2
10000,6,1,4,0,600,54,0,2,1,1
0,2,1,0,2220,200,0,0,2,2,1
0,2,1,0,6000,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
68000,4,2,2,5200,300,0,0,2,2,2
8000,3,3,2,0,300,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
67000,2,1,0,10000,800,0,0,1,2,2
0,2,1,0,4480,200,0,0,2,2,2
148002,2,1,0,5088,13000,0,0,2,2,2
90000,2,1,0,3600,1000,0,0,2,2,2
0,3,1,0,0,5000,0,0,2,2,2
40000,4,1,2,8788,3403,0,0,2,2,2
105000,2,1,0,3600,1000,0,0,1,2,2
0,1,2,0,0,500,0,0,2,2,2
50000,3,1,1,4800,800,0,0,2,2,2
12800,1,2,0,0,0,0,0,2,1,2
0,1,3,0,0,0,0,0,2,2,2
169000,4,1,1,7200,1300,0,0,2,2,2
0,1,2,0,0,80,0,0,2,2,2
25000,1,3,0,1118,40,0,0,2,2,2
97000,4,1,2,5000,3000,22,0,2,2,2
69400,3,1,0,4644,11650,0,0,2,1,2
0,1,3,0,0,50,0,0,2,2,2
0,1,2,0,0,150,0,0,2,2,2
16000,2,3,1,450,50,0,0,2,1,2
23000,2,3,1,0,0,0,0,2,2,2
27000,1,2,0,0,0,0,0,2,2,2
80000,4,1,2,10600,380,0,0,2,2,2
68000,3,3,1,4420,2500,0,0,2,2,2
10000,1,3,0,0,500,0,0,2,2,2
180000,3,1,1,0,400,0,0,2,2,2
160000,5,1,1,8300,9000,30,0,2,2,2
0,2,1,0,5280,500,180,0,2,2,2
188000,2,1,0,0,200,0,0,2,2,2
0,2,1,0,4560,390,40,0,2,2,2
133556,4,1,0,2418,12000,0,0,2,2,2
64000,2,1,0,2392,1035,1,0,2,2,2
0,2,1,0,9444,5000,0,0,2,2,2
90000,4,1,0,6120,1495,0,0,2,2,2
0,2,1,0,10344,3870,0,0,2,2,2
50000,1,3,0,0,0,0,0,2,2,2
154600,4,1,0,8300,8000,1,0,2,2,2
52000,3,2,2,1200,3000,0,0,2,2,2
37000,3,3,2,0,3000,0,0,2,2,2
130000,2,1,0,1150,400,0,0,2,2,2
0,1,3,0,7140,356,0,0,2,2,2
0,2,1,0,0,200,0,0,2,2,2
0,2,1,0,5160,2200,0,0,2,2,2
66100,6,1,4,3120,800,0,0,2,2,2
22000,2,1,0,7200,10500,1000,0,2,1,2
25000,2,3,0,5400,175,0,0,2,2,2
0,2,1,0,0,8000,0,0,2,2,2
96502,3,1,1,204,0,2,0,2,2,2
0,1,2,0,0,40,0,0,2,2,2
6000,3,3,2,120,0,0,3000,2,1,2
60000,2,1,0,6160,1000,0,0,2,2,2
0,3,1,1,0,5200,0,0,2,1,2
22500,1,3,0,300,5000,0,0,2,2,2
412600,2,1,0,28000,1800,31,0,2,2,2
60000,3,1,1,4160,2700,4000,0,2,2,2
22000,3,3,2,0,0,0,0,2,1,2
65000,1,2,0,0,0,0,0,2,1,2
53500,5,1,3,15000,1000,0,0,2,1,2
70000,2,1,0,5200,1800,0,0,2,2,2
0,3,1,0,0,410,0,0,2,2,2
0,1,3,0,2508,3000,0,0,2,2,2
0,1,3,0,0,70,0,0,2,2,2
120000,1,3,0,10000,2500,0,0,1,2,2
86500,1,2,0,0,0,0,0,2,2,2
33500,2,3,0,0,0,0,0,2,2,2
80000,3,1,1,0,4000,0,0,2,1,2
0,1,2,0,2508,3000,0,0,2,2,2
5200,2,1,0,5500,1000,0,0,2,2,2
32000,2,2,1,0,5000,0,0,2,2,2
10500,1,3,0,0,0,0,0,2,2,2
92000,2,1,0,3000,4000,0,0,2,2,2
0,1,3,0,0,2000,0,0,2,2,2
113800,6,1,1,550,1420,0,0,2,1,2
180000,4,1,2,9000,500,1,0,2,2,2
60000,5,1,3,2820,200,0,0,2,2,2
55000,2,2,0,9000,200,2000,0,2,2,2
101000,2,3,1,0,200,0,0,2,2,2
10600,3,1,1,5000,1000,0,0,1,1,2
73000,6,1,1,720,1045,0,0,2,2,2
1260,2,3,1,0,0,0,0,2,2,2
9000,1,2,0,0,0,0,0,2,2,2
3900,1,2,0,1440,30,0,0,2,2,2
160,1,3,0,0,1500,500,0,2,2,2
140000,2,1,0,50,100,10829,0,2,2,2
0,1,2,0,3360,375,500,0,2,2,2
68721,2,1,0,3111,1000,0,0,2,1,2
0,1,2,0,0,1500,0,0,2,2,2
75000,2,2,0,3061,500,0,0,2,2,2
0,1,2,0,1440,0,0,0,2,2,2
0,1,2,0,0,120,0,0,2,2,2
110000,2,1,0,160,13200,100,0,2,2,2
1200,1,2,0,0,0,0,0,2,2,2
0,1,3,0,3360,600,3,0,2,2,2
130000,3,1,1,3600,300,0,0,2,2,2
0,2,1,0,0,0,0,0,2,2,2
81000,2,1,0,6048,3000,0,0,2,2,2
0,1,2,0,0,120,0,0,2,2,2
0,1,3,0,3360,350,12000,0,2,2,2
0,1,2,0,0,600,0,0,2,2,2
0,2,1,0,10800,0,0,0,2,2,2
0,1,3,0,0,600,0,0,2,2,2
0,1,3,0,1500,150,0,0,2,2,2
200000,1,3,0,780,800,0,0,2,1,2
56500,2,3,0,4800,200,0,0,2,2,2
0,1,3,0,672,400,4600,0,2,2,2
107000,3,1,0,3120,5200,40,0,2,2,2
58085,2,1,0,1789,900,1777,0,2,2,2
12240,1,2,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,1,2,0,4800,0,0,0,2,2,2
42980,1,2,0,0,0,0,0,2,2,2
45000,5,1,3,146,0,0,0,1,2,1
115000,3,1,1,0,1350,505,0,2,2,2
0,2,1,0,0,50,0,0,2,2,2
66000,1,2,0,3061,500,0,0,2,2,2
57554,3,2,0,1586,500,120,0,2,2,2
109500,3,1,0,4800,950,0,0,2,2,2
30000,1,2,0,0,0,0,0,2,2,2
106000,5,3,2,4120,3300,0,0,2,2,2
100000,3,1,1,4120,3300,0,0,2,2,2
148000,4,1,2,1500,3500,0,0,2,2,2
380000,4,1,1,0,3500,5000,0,1,1,2
66499,4,1,2,2600,1600,0,0,2,1,1
600000,5,1,3,10000,1800,10200,0,2,2,2
42000,2,3,1,600,2000,0,0,2,2,2
25002,3,1,1,0,0,0,0,2,2,2
44286,2,1,0,600,500,0,0,2,1,2
52600,3,1,1,1300,300,0,0,2,2,2
1200,1,3,0,0,700,0,380,2,2,2
22800,3,1,0,4500,1600,0,0,2,1,2
0,1,3,0,0,50,0,0,2,2,2
20000,1,2,0,0,0,0,0,2,2,2
75000,2,1,0,1800,0,0,0,2,2,2
18400,2,3,0,0,0,0,0,1,2,2
0,2,1,0,2718,800,0,0,2,2,2
55000,8,1,5,8640,2250,0,0,2,2,2
0,6,3,5,0,0,0,0,2,2,2
0,2,1,0,3200,1000,0,0,2,2,1
0,1,3,0,0,0,0,0,2,2,2
0,2,1,0,0,0,0,0,2,2,2
30000,1,3,0,3120,100,100,0,2,1,2
0,2,1,0,4800,600,0,0,2,2,2
67000,2,1,0,3973,5200,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
65000,1,2,0,7000,1000,0,0,2,2,2
19000,3,1,0,5000,2100,0,0,2,2,2
118002,4,1,2,6000,6000,50000,0,1,2,2
30000,1,2,0,2808,250,0,0,1,2,2
68000,1,2,0,4810,700,0,0,2,2,2
400,2,1,0,0,1112,0,0,2,2,2
0,2,1,0,2760,1300,0,0,2,2,2
0,1,3,0,3000,1135,0,0,2,2,2
29000,1,2,0,1820,1500,0,0,2,1,2
9000,1,3,0,0,750,0,0,2,1,2
85000,4,1,2,5070,0,0,0,2,2,2
50000,2,3,0,4810,1600,0,0,2,2,2
25000,1,2,0,300,5000,0,0,2,2,2
0,2,1,0,4968,7032,101,0,2,2,2
27000,3,3,0,3710,250,100,0,1,1,2
0,2,1,0,8000,0,0,0,2,2,2
38000,2,1,0,5400,400,0,0,2,2,2
18000,2,1,0,2784,400,400,0,2,2,2
65700,5,1,1,2500,1200,0,0,1,2,2
0,3,3,0,0,60,0,0,2,2,2
40000,1,3,0,300,5000,0,0,2,2,2
133000,5,1,2,4680,3900,0,0,2,2,2
152500,4,1,0,55,4000,8000,0,2,2,1
132500,5,1,3,750,2810,0,0,2,2,2
53000,3,3,2,6000,3800,0,0,2,2,2
11800,4,1,2,0,0,0,0,1,1,2
84000,5,1,3,500,48,0,0,2,2,2
84592,5,1,3,7000,0,8,0,2,2,2
45278,3,2,2,6032,11300,0,0,2,1,2
58000,1,2,0,0,376,0,0,2,2,1
35000,1,3,0,0,0,0,0,2,2,2
18000,1,3,0,300,5000,0,0,2,1,2
24000,4,3,2,0,0,0,0,2,2,2
24000,3,3,2,0,0,0,0,2,2,2
80000,4,1,2,6000,1000,0,0,2,1,2
0,4,3,0,0,0,0,0,2,2,2
0,1,2,0,0,1500,0,0,2,2,2
0,4,2,2,0,1500,0,0,2,2,2
77500,6,2,3,6032,30,0,0,2,1,2
27500,5,1,3,0,0,0,0,2,1,2
41400,5,1,3,0,100,0,0,2,2,2
38000,4,1,2,1820,1125,0,0,2,2,2
0,2,1,0,0,2000,0,0,2,2,2
0,2,1,0,8400,425,0,0,2,2,2
0,1,3,0,0,1000,0,0,2,2,2
43000,5,1,3,2400,5000,0,0,2,2,2
92000,2,3,1,3120,800,0,0,2,2,2
0,1,2,0,252,3500,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,2,1,0,0,3500,2000,0,2,2,2
150500,4,1,1,0,3500,500,0,2,2,2
75000,7,1,5,100,1500,0,0,1,2,2
133000,5,1,3,1000,1600,0,0,2,1,2
77500,4,1,2,5680,2000,0,0,2,2,2
70600,5,1,3,1200,500,0,0,2,2,2
80560,4,1,1,100,4000,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
29200,2,1,0,0,180,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
38160,3,1,0,5700,1630,0,0,2,1,2
9000,3,2,2,0,0,0,0,2,1,2
0,1,2,0,0,1000,0,0,2,2,2
257650,4,1,1,100,4000,300,0,2,2,2
50000,1,3,0,100,300,0,0,2,2,2
60000,1,2,0,3061,300,0,0,1,2,2
0,1,2,0,0,0,0,0,2,2,2
0,1,3,0,0,4000,0,0,2,2,2
28000,5,1,3,1500,1100,0,0,2,2,2
200000,2,1,0,160,13200,0,0,2,2,2
233000,3,1,0,10000,1500,0,0,2,2,2
86000,5,1,3,5200,6050,0,0,2,1,2
138000,3,1,1,750,1560,0,0,2,2,2
135000,4,1,2,3900,6400,0,0,2,2,2
16000,2,1,0,3600,5200,1010,0,2,1,2
0,1,3,0,1500,100,0,0,2,2,2
0,2,1,0,400,0,0,0,2,1,2
35000,2,1,0,7200,2000,0,0,2,1,2
100000,2,1,0,3000,1500,0,0,2,2,2
50000,2,1,0,0,0,0,0,2,2,2
110000,4,1,2,0,7400,0,0,2,1,2
0,1,3,0,204,0,0,0,2,2,2
41000,1,2,0,5200,30,0,0,2,2,2
41000,1,2,0,5200,30,0,0,2,2,2
42000,1,2,0,110,100,0,0,2,2,2
190000,1,3,0,82,500,0,0,2,2,2
0,2,1,0,400,0,0,0,2,2,2
58000,2,1,0,3900,400,0,0,2,1,2
30000,2,2,1,5200,1550,0,0,2,2,2
48000,1,3,0,0,3000,0,0,2,2,2
0,2,1,0,8000,0,0,0,2,2,2
36001,2,1,0,3192,750,1000,0,2,2,2
170000,6,1,3,3900,6800,51,0,2,2,2
110880,2,1,0,720,600,0,0,2,2,2
14000,1,3,0,0,0,0,0,2,2,2
50000,1,2,0,6240,800,0,0,2,2,2
17500,1,2,0,0,2000,0,0,2,2,1
24000,1,2,0,0,200,0,0,2,2,2
20000,1,2,0,0,2000,0,0,2,2,2
27000,2,3,0,0,0,0,0,2,2,1
30000,2,2,1,0,0,0,0,2,2,1
0,1,3,0,0,0,0,0,2,2,1
45000,2,2,1,780,310,0,0,2,2,2
0,2,1,0,0,2050,2000,0,2,2,2
47000,3,2,0,1680,2000,3700,0,2,1,2
51711,4,1,2,6500,4000,0,0,2,2,2
232002,4,1,1,820,1300,2501,0,2,2,2
95000,4,1,2,1300,350,0,0,2,1,2
35000,3,3,2,0,200,0,0,2,2,2
193000,4,1,2,0,0,0,0,2,1,2
4000,7,1,4,0,6000,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
27000,3,3,2,1332,0,0,0,2,2,2
29952,1,2,0,1200,250,0,0,2,2,2
31200,1,3,0,0,350,0,0,2,2,2
0,2,1,0,3478,68,5001,0,2,2,2
0,2,1,0,200,350,0,0,2,2,2
0,2,1,0,4592,3191,0,0,2,2,2
95000,1,2,0,6500,100,0,0,1,2,2
0,1,2,0,180,250,300,0,2,2,2
95000,3,1,0,3120,500,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
195000,1,2,0,6980,1000,0,0,2,2,2
56797,2,1,0,13679,5500,150005,0,2,1,2
7000,4,3,3,0,0,0,0,2,2,2
42753,3,1,1,4120,283,0,0,2,1,2
37000,4,1,2,7304,599,0,0,2,2,2
9500,3,3,2,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
1500,2,3,0,1680,1000,0,0,2,2,2
84000,3,1,1,6980,700,0,0,2,2,2
86000,4,1,2,4000,1600,0,0,2,1,2
0,3,3,2,0,450,0,0,2,2,2
95000,5,1,1,3600,1000,0,0,2,2,2
111000,3,1,1,2000,200,0,0,2,2,2
5000,3,3,1,0,0,0,0,2,2,2
75000,1,2,0,960,2000,0,0,2,1,2
12000,3,3,1,0,0,0,0,2,2,1
0,1,3,0,0,0,0,0,2,2,2
43000,3,2,1,0,0,0,0,2,1,2
0,1,2,0,0,0,0,0,2,2,2
92800,4,1,0,7800,3500,0,0,2,1,2
0,1,3,0,0,0,0,0,2,2,2
54000,2,3,0,3200,3100,0,0,2,2,2
0,1,3,0,0,200,0,0,2,2,2
65000,1,3,0,960,2000,0,0,2,2,2
38000,1,2,0,960,2000,0,0,2,2,2
0,2,1,0,4220,2675,0,0,2,2,2
20000,2,1,0,6372,500,0,0,2,2,2
0,3,3,2,0,80,0,0,2,2,2
0,1,3,0,0,4000,0,0,2,2,2
170000,2,1,0,650,3000,0,0,2,2,2
155000,3,1,1,37000,7800,0,0,2,2,2
129600,2,2,0,9000,800,1000,0,2,2,2
120000,1,2,0,300,0,0,0,2,2,2
22600,1,3,0,2172,150,0,0,2,2,2
0,5,3,4,0,80,0,0,2,2,2
53500,2,1,0,4000,1000,0,0,2,2,2
0,1,3,0,0,4000,0,0,2,2,2
0,1,2,0,0,500,0,0,2,2,2
7200,2,1,0,3576,8000,0,0,2,2,2
22001,5,1,2,0,2022,0,0,1,1,2
0,2,1,0,2600,8100,140000,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
79000,4,1,2,500,48,0,0,2,2,1
13000,2,1,0,1500,599,0,0,2,2,2
111000,5,2,1,450,50,0,0,2,1,2
100000,3,1,1,450,0,0,0,2,2,2
126000,3,1,1,1150,2500,0,0,2,2,2
58000,3,1,1,12000,9500,210,0,1,2,2
15000,2,3,0,0,0,0,0,2,2,2
118000,2,2,1,0,300,0,0,2,1,2
0,1,2,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,2,1,0,960,2000,4790,0,2,2,2
300000,2,3,0,448,175,3001,0,2,2,2
95000,3,1,0,650,3000,0,0,2,1,2
25000,2,1,0,3576,8000,300,0,2,2,2
0,1,2,0,0,500,0,0,2,2,2
0,2,1,0,5000,0,2000,0,2,2,2
166000,2,1,0,240,2500,50000,0,2,2,2
40000,1,3,0,1505,2,0,0,2,2,2
0,2,1,0,310,13000,0,0,2,2,2
81000,2,1,0,240,2500,0,0,2,1,2
88000,2,1,0,4200,6000,0,0,2,2,2
0,2,1,0,8000,0,0,0,2,2,2
117587,4,1,2,2000,200,0,0,2,2,2
0,2,1,0,8000,0,0,0,2,2,2
1500,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,500,0,0,2,2,2
195000,2,1,0,1700,3000,6750,0,2,2,2
45000,1,2,0,1200,100,0,0,2,2,2
22882,1,2,0,2600,0,0,0,2,2,2
0,1,3,0,0,500,0,0,2,2,2
10000,2,2,0,4000,4000,0,0,2,2,2
39600,2,1,0,0,5500,0,0,2,2,1
0,2,3,1,0,80,0,0,2,1,2
285000,4,1,2,2000,200,0,0,2,2,2
76000,3,1,1,4120,283,0,0,2,2,2
110000,4,1,2,0,3500,0,0,2,1,2
37000,1,3,0,3120,214,0,0,2,2,2
0,2,1,0,5600,3425,0,0,2,2,2
174000,3,1,0,1200,500,0,0,2,2,2
48880,1,3,0,2600,1500,100,0,2,2,2
53051,2,3,0,2700,600,0,0,2,2,2
173860,4,2,0,6500,1600,0,0,2,2,2
140287,2,1,0,6500,800,0,0,2,2,2
80000,1,2,0,0,600,0,0,2,2,2
0,2,2,0,0,500,0,0,2,2,2
100000,1,2,0,3900,9000,0,0,2,2,2
0,2,1,0,5600,3425,0,0,2,2,2
39270,5,1,3,5160,0,0,0,2,2,2
6500,2,1,0,2600,1300,0,0,2,2,2
60000,2,1,0,4628,275,0,0,2,1,2
36400,2,1,0,0,2000,0,0,2,2,2
50000,3,1,1,3754,310,0,0,2,1,2
101000,3,1,1,2400,3500,500,0,2,2,2
120000,6,1,4,4840,1663,0,0,2,2,2
319000,4,1,1,4100,4000,6910,0,1,2,2
60400,5,1,0,1820,660,0,0,2,2,2
0,1,2,0,0,30,0,0,2,2,2
24000,1,3,0,2600,0,0,0,2,2,2
155000,2,1,0,1920,1920,50,0,2,1,2
0,2,1,0,0,0,0,0,2,2,2
124046,1,2,0,1440,0,2611,0,1,2,2
22000,1,3,0,960,3000,0,0,2,1,2
0,2,1,0,0,100,0,0,2,2,2
18337,1,3,0,0,344,2031,0,2,1,2
29312,2,1,0,1500,1000,1,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
152000,2,1,0,0,400,0,0,2,2,2
0,2,3,0,200,230,0,0,2,2,2
14000,2,3,1,0,0,0,0,2,2,2
0,1,3,0,5000,2000,7,0,2,2,2
0,1,2,0,5000,2000,0,0,2,2,2
70000,2,1,0,7200,1000,0,0,2,2,2
36000,3,2,0,0,200,0,0,2,2,2
30000,1,3,0,0,0,0,0,2,2,2
126000,2,1,0,2808,250,1000,0,2,2,2
0,2,1,0,6400,4000,0,0,2,2,2
51000,1,3,0,2808,250,24,0,2,2,2
45000,1,2,0,0,0,0,0,2,2,2
0,1,3,0,1344,500,0,0,2,2,2
0,1,2,0,600,624,0,0,2,2,2
0,3,2,0,5000,2000,0,0,2,2,2
130000,3,1,0,7200,1030,0,0,2,1,2
14400,1,3,0,0,0,0,0,2,2,2
60002,1,2,0,300,0,0,0,1,2,2
28000,1,3,0,1400,150,0,0,2,2,2
115000,2,1,0,8000,1500,20,0,2,2,2
5000,3,3,1,0,0,0,0,2,2,2
53000,2,1,0,1500,1050,0,0,2,2,2
36000,2,1,0,3609,4000,0,0,2,2,2
0,2,1,0,6000,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,2,1,0,0,100,10,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
176000,4,1,2,2500,1200,0,0,1,2,2
74520,4,1,2,4300,800,0,0,2,2,2
0,6,1,3,4500,5575,0,0,2,2,2
75502,4,3,1,5200,3500,0,0,1,2,2
155000,3,1,1,7200,800,0,0,2,2,2
47500,1,3,0,1200,500,0,0,2,2,2
6405,1,2,0,0,50,0,0,2,2,2
126000,4,1,2,3276,5000,0,0,2,2,2
48466,1,2,0,0,295,258,0,1,2,2
172000,2,1,0,2400,1500,500,0,2,2,2
3525,2,3,0,0,400,0,0,2,2,2
0,2,1,0,0,5000,0,0,2,2,2
41000,2,3,1,2500,3500,0,0,2,2,2
200,1,2,0,0,50,0,500,2,2,2
0,1,3,0,0,0,0,0,2,2,2
290200,3,1,0,4644,12650,250,0,2,2,2
0,2,1,0,3000,400,3012,0,2,2,2
20400,1,2,0,2080,0,0,0,2,1,2
0,1,2,0,2700,3000,0,0,2,2,2
0,1,3,0,2200,3000,3000,0,2,2,2
3040,2,1,0,4224,8000,2500,0,2,2,2
175000,3,1,0,4834,637,0,0,2,2,2
140600,2,1,0,3600,500,0,0,2,2,2
0,2,1,0,401,0,3000,0,2,2,2
0,2,1,0,4488,11000,0,0,2,2,2
18500,2,3,1,0,1000,0,0,2,2,2
5000,1,3,0,0,500,200,0,1,1,2
32000,4,1,2,0,475,0,0,2,2,2
0,2,1,0,0,460,0,0,2,2,2
36500,6,1,4,520,200,0,0,2,1,2
81000,1,2,0,1400,750,1,0,2,2,2
0,1,3,0,2160,1000,0,0,2,2,2
200000,2,1,0,0,2000,616,0,2,2,2
0,1,3,0,4652,1500,0,0,2,2,2
0,2,1,0,0,2500,0,0,2,2,2
82000,2,1,0,4700,1850,0,0,2,2,2
94000,2,1,0,4800,500,0,0,2,2,2
0,2,1,0,1824,2000,0,0,2,2,2
0,2,3,0,2160,1500,0,0,2,2,2
14040,3,1,0,0,1350,2795,0,2,2,2
22000,1,2,0,0,1000,0,0,2,2,2
68000,1,2,0,0,100,0,0,2,2,2
0,2,2,0,600,2500,9400,0,2,2,2
17000,1,3,0,0,0,70,0,2,2,2
19080,2,2,0,1200,3600,0,0,2,1,2
0,2,1,0,3924,700,0,0,2,2,2
20000,2,1,0,2280,500,22,0,2,2,2
92000,6,1,4,2500,3000,0,0,2,2,2
25000,3,1,1,2500,700,0,0,2,2,2
70000,2,1,0,400,3600,0,0,2,2,2
49000,3,2,2,3800,700,0,0,2,2,2
0,1,3,0,2400,2000,0,0,2,2,2
70000,2,1,0,0,20,107000,0,2,1,2
80000,2,1,0,400,1000,2000,0,2,2,2
0,2,1,0,3924,700,0,0,2,2,2
0,2,1,0,1000,8000,0,0,2,2,2
189000,3,1,1,0,450,1100,0,2,2,2
110000,1,2,0,0,200,158,0,2,1,2
0,1,3,0,0,100,0,0,2,2,2
11250,1,2,0,0,0,0,0,2,2,2
30000,1,3,0,0,30,0,0,1,2,2
48000,1,3,0,500,0,3,0,2,2,2
41000,1,2,0,3600,550,7,0,2,1,2
0,1,2,0,440,160,0,0,2,2,2
139000,4,1,2,2500,550,0,0,2,2,2
65000,4,1,2,0,6400,0,0,1,1,2
85000,3,1,1,0,700,0,0,1,1,2
900,1,3,0,440,500,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
124000,4,1,2,3000,2000,0,0,1,2,2
0,1,3,0,0,20,0,0,2,2,2
106000,2,1,0,4644,1000,0,0,1,2,2
107000,3,2,1,900,750,0,0,2,2,2
15000,1,2,0,0,200,0,0,2,2,2
0,1,3,0,0,2400,0,0,2,2,2
0,4,2,3,0,2000,0,0,2,2,2
50000,2,3,1,2000,1500,0,0,2,2,2
225000,4,1,2,3000,2000,2500,0,2,2,2
59001,1,2,0,6000,0,0,0,2,1,2
23000,1,2,0,0,0,0,0,2,1,2
80000,2,1,0,500,6000,0,0,2,2,2
109000,4,1,1,0,3100,61,0,2,2,2
100000,2,2,1,0,1250,0,0,2,2,2
11000,1,3,0,250,3000,0,0,2,2,2
74000,1,3,0,0,100,0,0,1,2,2
145000,2,2,0,0,1020,5,0,2,2,2
0,2,1,0,3924,700,10100,0,2,2,2
18000,1,2,0,0,150,0,0,2,2,2
18000,1,2,0,0,400,0,0,2,2,2
30000,2,1,0,3000,1000,0,0,2,2,2
0,1,3,0,0,200,0,0,2,2,1
0,2,1,0,0,1000,0,0,2,2,1
212500,5,1,1,10650,5000,0,0,2,2,2
135000,4,1,2,10400,250,8500,0,2,2,2
215000,4,1,2,5000,1650,0,0,2,2,2
70000,1,2,0,1680,500,0,0,2,2,2
130001,3,1,1,1752,1800,38000,0,1,2,2
23620,5,2,2,10600,380,0,0,2,2,2
20120,4,1,2,10600,180,0,0,2,2,2
19100,2,3,1,0,0,0,0,2,2,2
16000,1,2,0,0,0,0,0,2,2,2
24000,1,2,0,0,0,0,0,2,1,2
50000,2,3,0,240,0,20,0,2,2,2
170000,2,1,0,3000,1000,600,0,1,2,2
52400,3,1,1,3800,3000,0,0,2,2,2
117800,1,2,0,7870,1500,0,0,2,2,2
43000,4,1,2,4800,1200,30,0,2,2,2
52000,3,3,2,4800,200,0,0,2,2,2
43000,1,2,0,2000,100,0,0,2,2,2
